============================================================
  ADS-B RECEIVER STATISTICS
============================================================
  Data points   : 362,666
  Unique aircraft: 760
  Date range    : 2025-11-20 to 2026-02-06
  Days of data  : 79
  Flight sessions: 8,432

------------------------------------------------------------
  TOP 760 — TIME IN AIRSPACE (cumulative observed time)
------------------------------------------------------------
  628. N421RS                  16s   (1 sessions)
  629. N210JV                  15s   (1 sessions)
  630. N321TF                  15s   (3 sessions)
  631. N8840V                  15s   (1 sessions)
  632. N865QS                  15s   (1 sessions)
  633. EJA416                  15s   (1 sessions)
  634. N139SH                  15s   (1 sessions)
  635. N11024                  15s   (1 sessions)
  636. N72KM                   15s   (1 sessions)
  637. N256SW                  14s   (1 sessions)
  638. N789JH                  14s   (1 sessions)
  639. N9894Y                  14s   (1 sessions)
  640. N4221Q                  14s   (1 sessions)
  641. N778HA                  14s   (2 sessions)
  642. N475XP                  13s   (1 sessions)
  643. KFS150                  13s   (1 sessions)
  644. CAP597                  13s   (1 sessions)
  645. N717TV                  13s   (1 sessions)
  646. N275TB                  13s   (1 sessions)
  647. JNX02                   13s   (1 sessions)
  648. N149GK                  13s   (1 sessions)
  649. CBC868                  13s   (1 sessions)
  650. VNT372                  13s   (1 sessions)
  651. N456FM                  13s   (1 sessions)
  652. LOST37                  13s   (1 sessions)
  653. RAIDR07                 13s   (1 sessions)
  654. TG61                    12s   (1 sessions)
  655. N508JD                  12s   (1 sessions)
  656. N914SM                  12s   (2 sessions)
  657. ARROW12                 12s   (1 sessions)
  658. N24X                    12s   (1 sessions)
  659. N327MP                  12s   (1 sessions)
  660. N410SJ                  12s   (2 sessions)
  661. EJA584                  12s   (1 sessions)
  662. N790CA                  12s   (2 sessions)
  663. N716XJ                  11s   (1 sessions)
  664. TG25                    11s   (1 sessions)
  665. N222AL                  11s   (1 sessions)
  666. N68VS                   11s   (1 sessions)
  667. N777YN                  10s   (2 sessions)
  668. N22AF                   10s   (1 sessions)
  669. N1813B                  10s   (1 sessions)
  670. N121RE                  10s   (1 sessions)
  671. N493JD                   9s   (1 sessions)
  672. N51EP                    9s   (1 sessions)
  673. N523C                    9s   (1 sessions)
  674. N104QT                   9s   (1 sessions)
  675. N8533X                   8s   (1 sessions)
  676. N9TC                     8s   (1 sessions)
  677. RTY909                   8s   (2 sessions)
  678. N146EC                   8s   (1 sessions)
  679. N369PC                   8s   (1 sessions)
  680. N702                     8s   (1 sessions)
  681. N6062F                   8s   (1 sessions)
  682. N927ML                   8s   (1 sessions)
  683. N340RF                   7s   (1 sessions)
  684. N2169W                   7s   (1 sessions)
  685. N850TA                   7s   (1 sessions)
  686. N28995                   7s   (1 sessions)
  687. ERY850                   7s   (1 sessions)
  688. N351WT                   6s   (1 sessions)
  689. N327D                    6s   (1 sessions)
  690. N1504R                   6s   (1 sessions)
  691. N443S                    6s   (1 sessions)
  692. N333SR                   6s   (1 sessions)
  693. N555EW                   6s   (2 sessions)
  694. N980EK                   6s   (2 sessions)
  695. N7873N                   5s   (1 sessions)
  696. N9338Y                   5s   (2 sessions)
  697. N355T                    5s   (1 sessions)
  698. N910ER                   4s   (1 sessions)
  699. N7255T                   4s   (1 sessions)
  700. N736VX                   4s   (1 sessions)
  701. N222CS                   4s   (1 sessions)
  702. N183SF                   4s   (1 sessions)
  703. N758RF                   4s   (1 sessions)
  704. KFS123                   4s   (1 sessions)
  705. N12JA                    4s   (1 sessions)
  706. N901LB                   3s   (1 sessions)
  707. N160TT                   3s   (1 sessions)
  708. N722AP                   3s   (1 sessions)
  709. N850AG                   3s   (3 sessions)
  710. N531SJ                   3s   (1 sessions)
  711. N898AJ                   3s   (1 sessions)
  712. N630WE                   3s   (1 sessions)
  713. CAP526                   3s   (1 sessions)
  714. N176LA                   3s   (1 sessions)
  715. N779CC                   2s   (1 sessions)
  716. N223CW                   2s   (1 sessions)
  717. SWIFT11                  2s   (1 sessions)
  718. N663JN                   2s   (1 sessions)
  719. N32AV                    2s   (1 sessions)
  720. N654CP                   2s   (1 sessions)
  721. N1746                    2s   (1 sessions)
  722. N227MF                   2s   (1 sessions)
  723. SCW4827                  2s   (1 sessions)
  724. N910PK                   2s   (1 sessions)
  725. N318SA                   2s   (1 sessions)
  726. JTL882                   2s   (1 sessions)
  727. N778GT                   2s   (1 sessions)
  728. N345DZ                   1s   (1 sessions)
  729. N711WV                   1s   (1 sessions)
  730. N850GH                   1s   (1 sessions)
  731. N2110A                   1s   (1 sessions)
  732. N492CG                   1s   (1 sessions)
  733. N599RM                   1s   (1 sessions)
  734. N56JP                    1s   (1 sessions)
  735. N5HT                     1s   (1 sessions)
  736. N4615C                   1s   (1 sessions)
  737. N590JL                   1s   (1 sessions)
  738. N398MP                   1s   (1 sessions)
  739. N59FB                    0s   (1 sessions)
  740. JTL980                   0s   (1 sessions)
  741. N148BD                   0s   (1 sessions)
  742. N602JC                   0s   (1 sessions)
  743. N510FF                   0s   (1 sessions)
  744. N572SG                   0s   (1 sessions)
  745. EJM702                   0s   (1 sessions)
  746. N725MS                   0s   (1 sessions)
  747. TWY704                   0s   (1 sessions)
  748. N930PW                   0s   (1 sessions)
  749. N71PP                    0s   (1 sessions)
  750. N410DM                   0s   (1 sessions)
  751. N1163B                   0s   (1 sessions)
  752. N696NG                   0s   (1 sessions)
  753. N645R                    0s   (1 sessions)
  754. N595TM                   0s   (1 sessions)
  755. TFF959                   0s   (1 sessions)
  756. N84GH                    0s   (1 sessions)
  757. N145QS                   0s   (1 sessions)
  758. N45RK                    0s   (1 sessions)
  759. TG65                     0s   (1 sessions)
  760. N378BG                   0s   (1 sessions)

------------------------------------------------------------
  TOP 760 — NUMBER OF VISITS (sessions)
------------------------------------------------------------
    1. N256SF         187 visits   (total time: 1h 17m 55s)
    2. N268FM         172 visits   (total time: 1h 12m 11s)
    3. N265SF         163 visits   (total time: 1h 5m 7s)
    4. N264SF         150 visits   (total time: 1h 3m 16s)
    5. N259SF         148 visits   (total time: 59m 58s)
    6. N254SF         144 visits   (total time: 51m 44s)
    7. N3517S         143 visits   (total time: 1h 16m 59s)
    8. N184AF         131 visits   (total time: 1h 18m 31s)
    9. N263SF         125 visits   (total time: 50m 14s)
   10. N58FF          124 visits   (total time: 57m 58s)
   11. N76FF          121 visits   (total time: 50m 27s)
   12. N4547E         120 visits   (total time: 55m 23s)
   13. N53FF          119 visits   (total time: 53m 54s)
   14. N120FM         117 visits   (total time: 46m 19s)
   15. N96FF          111 visits   (total time: 42m 39s)
   16. N738BJ         109 visits   (total time: 1h 18m 39s)
   17. N79FF          105 visits   (total time: 40m 8s)
   18. N547ND         101 visits   (total time: 42m 52s)
   19. N4052F         101 visits   (total time: 48m 53s)
   20. N140PC         101 visits   (total time: 47m 35s)
   21. N201TH          98 visits   (total time: 40m 42s)
   22. CXK292          98 visits   (total time: 38m 50s)
   23. N224VS          97 visits   (total time: 42m 16s)
   24. N303EH          97 visits   (total time: 43m 46s)
   25. N514MT          97 visits   (total time: 41m 26s)
   26. N65584          94 visits   (total time: 1h 1m 35s)
   27. N816RD          93 visits   (total time: 41m 5s)
   28. N537ND          92 visits   (total time: 42m 35s)
   29. N57FF           90 visits   (total time: 38m 57s)
   30. CXK548          89 visits   (total time: 40m 11s)
   31. N561ND          88 visits   (total time: 32m 28s)
   32. N5178S          88 visits   (total time: 32m 51s)
   33. N25430          87 visits   (total time: 54m 45s)
   34. N29HT           86 visits   (total time: 34m 14s)
   35. N48FF           83 visits   (total time: 30m 54s)
   36. N810KK          83 visits   (total time: 36m 39s)
   37. N927TS          80 visits   (total time: 35m 26s)
   38. N580ET          78 visits   (total time: 23m 43s)
   39. N75FF           78 visits   (total time: 30m 46s)
   40. N65251          74 visits   (total time: 23m 5s)
   41. N4345G          74 visits   (total time: 45m 54s)
   42. N3128T          73 visits   (total time: 20m 5s)
   43. N4632F          72 visits   (total time: 33m 54s)
   44. N5290V          72 visits   (total time: 29m 54s)
   45. N9908K          72 visits   (total time: 24m 56s)
   46. N5335S          71 visits   (total time: 32m 51s)
   47. N25CW           70 visits   (total time: 31m 16s)
   48. N522ND          70 visits   (total time: 26m 20s)
   49. N601LS          70 visits   (total time: 23m 14s)
   50. N1132W          68 visits   (total time: 28m 58s)
   51. N692CF          67 visits   (total time: 24m 13s)
   52. N406JA          67 visits   (total time: 30m 9s)
   53. CXK594          65 visits   (total time: 26m 18s)
   54. N526ND          63 visits   (total time: 24m 16s)
   55. N30147          60 visits   (total time: 22m 45s)
   56. CXK699          56 visits   (total time: 20m 19s)
   57. N735CF          55 visits   (total time: 24m 13s)
   58. N342FG          54 visits   (total time: 22m 28s)
   59. CXK461          54 visits   (total time: 18m 47s)
   60. N331CH          51 visits   (total time: 19m 5s)
   61. N152SA          51 visits   (total time: 27m 52s)
   62. N5138R          51 visits   (total time: 19m 58s)
   63. N545Z           50 visits   (total time: 22m 36s)
   64. N721FJ          49 visits   (total time: 15m 38s)
   65. N929CD          49 visits   (total time: 22m 32s)
   66. N2168D          49 visits   (total time: 24m 51s)
   67. CXK442          46 visits   (total time: 16m 40s)
   68. N739ZN          46 visits   (total time: 20m 19s)
   69. N821FJ          44 visits   (total time: 15m 23s)
   70. N621FJ          43 visits   (total time: 18m 9s)
   71. N97FF           43 visits   (total time: 18m 18s)
   72. N65440          42 visits   (total time: 21m 18s)
   73. N75839          42 visits   (total time: 20m 40s)
   74. N45941          40 visits   (total time: 26m 16s)
   75. CXK430          40 visits   (total time: 15m 18s)
   76. N31399          39 visits   (total time: 29m 16s)
   77. CXK657          38 visits   (total time: 16m 36s)
   78. N1218S          36 visits   (total time: 13m 29s)
   79. CXK298          36 visits   (total time: 15m 10s)
   80. CXK455          36 visits   (total time: 15m 5s)
   81. N549ND          35 visits   (total time: 12m 32s)
   82. N736QG          35 visits   (total time: 14m 3s)
   83. N248JS          34 visits   (total time: 13m 10s)
   84. N442SA          30 visits   (total time: 14m 47s)
   85. N2552X          28 visits   (total time: 12m 9s)
   86. N491LG          26 visits   (total time: 8m 35s)
   87. CXK142          25 visits   (total time: 12m 5s)
   88. N478BC          25 visits   (total time: 11m 46s)
   89. CXK141          24 visits   (total time: 9m 49s)
   90. N720CL          24 visits   (total time: 10m 22s)
   91. N530PS          22 visits   (total time: 12m 41s)
   92. N8352T          21 visits   (total time: 8m 46s)
   93. CXK550          20 visits   (total time: 7m 2s)
   94. CXK318          20 visits   (total time: 8m 26s)
   95. N184EH          20 visits   (total time: 7m 14s)
   96. N225WS          20 visits   (total time: 9m 13s)
   97. N555YS          19 visits   (total time: 7m 38s)
   98. N6UX            18 visits   (total time: 15m 9s)
   99. N336PA          16 visits   (total time: 6m 14s)
  100. CXK1106         15 visits   (total time: 6m 38s)
  101. N4464D          14 visits   (total time: 5m 41s)
  102. N68BC           14 visits   (total time: 8m 30s)
  103. CXK1020         14 visits   (total time: 4m 22s)
  104. N973HA          13 visits   (total time: 4m 2s)
  105. PRE315          13 visits   (total time: 2m 24s)
  106. N509AM          13 visits   (total time: 4m 32s)
  107. N12772          13 visits   (total time: 5m 31s)
  108. N610SL          12 visits   (total time: 6m 44s)
  109. N173DC          12 visits   (total time: 4m 36s)
  110. N3664U          11 visits   (total time: 3m 25s)
  111. N2347X          11 visits   (total time: 5m 5s)
  112. N648F           10 visits   (total time: 5m 47s)
  113. N311XX          10 visits   (total time: 1m 9s)
  114. N34043          10 visits   (total time: 4m 34s)
  115. N4633J          10 visits   (total time: 4m 0s)
  116. N205UU           9 visits   (total time: 3m 49s)
  117. N869TA           9 visits   (total time: 3m 37s)
  118. N940W            9 visits   (total time: 4m 22s)
  119. N978GV           9 visits   (total time: 2m 37s)
  120. N364D            9 visits   (total time: 4m 58s)
  121. N164RM           9 visits   (total time: 3m 41s)
  122. N1648H           9 visits   (total time: 4m 9s)
  123. CXK674           8 visits   (total time: 3m 52s)
  124. N322BW           8 visits   (total time: 1m 36s)
  125. CXK1143          8 visits   (total time: 3m 39s)
  126. ALIFE2           8 visits   (total time: 3m 23s)
  127. N252BS           8 visits   (total time: 3m 16s)
  128. CAP582           8 visits   (total time: 2m 8s)
  129. N96038           8 visits   (total time: 3m 32s)
  130. N722WD           8 visits   (total time: 2m 54s)
  131. N144RU           7 visits   (total time: 1m 17s)
  132. N86168           7 visits   (total time: 4m 22s)
  133. N284L            7 visits   (total time: 3m 10s)
  134. N185PB           7 visits   (total time: 2m 35s)
  135. N360ES           7 visits   (total time: 3m 50s)
  136. N909MA           7 visits   (total time: 3m 14s)
  137. PRE81            7 visits   (total time: 2m 56s)
  138. N485DL           7 visits   (total time: 2m 23s)
  139. N621TK           7 visits   (total time: 2m 34s)
  140. N761BB           6 visits   (total time: 57s)
  141. N3802C           6 visits   (total time: 2m 23s)
  142. N1330N           6 visits   (total time: 1m 56s)
  143. N1MN             6 visits   (total time: 57s)
  144. N341TM           6 visits   (total time: 2m 39s)
  145. N618MM           6 visits   (total time: 2m 27s)
  146. CXK1150          6 visits   (total time: 2m 50s)
  147. N8125P           6 visits   (total time: 1m 35s)
  148. N523DL           6 visits   (total time: 2m 28s)
  149. N172MT           6 visits   (total time: 1m 40s)
  150. N6161X           6 visits   (total time: 2m 4s)
  151. N7189L           6 visits   (total time: 2m 51s)
  152. N988AM           6 visits   (total time: 2m 47s)
  153. N108NG           6 visits   (total time: 1m 30s)
  154. N8141Y           5 visits   (total time: 1m 41s)
  155. CXK1076          5 visits   (total time: 1m 37s)
  156. N584RH           5 visits   (total time: 3m 16s)
  157. N956GM           5 visits   (total time: 3m 14s)
  158. N5808T           5 visits   (total time: 1m 14s)
  159. N404FR           5 visits   (total time: 2m 0s)
  160. N53265           5 visits   (total time: 2m 27s)
  161. N3547L           5 visits   (total time: 2m 12s)
  162. N17BM            5 visits   (total time: 2m 40s)
  163. N441A            5 visits   (total time: 1m 33s)
  164. N555AV           5 visits   (total time: 2m 43s)
  165. N24144           5 visits   (total time: 1m 38s)
  166. N216BD           5 visits   (total time: 1m 46s)
  167. N526LK           5 visits   (total time: 2m 18s)
  168. N523AB           5 visits   (total time: 2m 24s)
  169. N703BK           5 visits   (total time: 2m 20s)
  170. N2744W           5 visits   (total time: 1m 50s)
  171. N736RP           5 visits   (total time: 1m 46s)
  172. N272DS           5 visits   (total time: 1m 37s)
  173. N570JD           5 visits   (total time: 1m 38s)
  174. FFL1033          5 visits   (total time: 2m 50s)
  175. N400BC           5 visits   (total time: 1m 41s)
  176. N114RG           5 visits   (total time: 1m 44s)
  177. N63NX            4 visits   (total time: 26s)
  178. N589E            4 visits   (total time: 1m 12s)
  179. N838SP           4 visits   (total time: 1m 30s)
  180. CXK434           4 visits   (total time: 1m 33s)
  181. N244WH           4 visits   (total time: 1m 24s)
  182. N1553X           4 visits   (total time: 1m 6s)
  183. N505JF           4 visits   (total time: 1m 53s)
  184. CFHQB            4 visits   (total time: 2m 52s)
  185. CAP596           4 visits   (total time: 59s)
  186. N851MB           4 visits   (total time: 2m 14s)
  187. N211EE           4 visits   (total time: 1m 26s)
  188. N9811U           4 visits   (total time: 2m 8s)
  189. PRE90            4 visits   (total time: 2m 0s)
  190. N260TT           4 visits   (total time: 58s)
  191. N221FD           4 visits   (total time: 1m 11s)
  192. CHILD1           4 visits   (total time: 2m 21s)
  193. N3051A           4 visits   (total time: 2m 1s)
  194. N75GL            4 visits   (total time: 1m 59s)
  195. N350FG           4 visits   (total time: 1m 20s)
  196. N1337K           4 visits   (total time: 2m 6s)
  197. N3952Q           4 visits   (total time: 1m 48s)
  198. N268DA           4 visits   (total time: 1m 29s)
  199. N1846Z           4 visits   (total time: 2m 26s)
  200. N2459S           4 visits   (total time: 2m 0s)
  201. N10897           4 visits   (total time: 2m 20s)
  202. N855CP           3 visits   (total time: 53s)
  203. CXK188           3 visits   (total time: 40s)
  204. N1803W           3 visits   (total time: 49s)
  205. N61TY            3 visits   (total time: 37s)
  206. N860JB           3 visits   (total time: 57s)
  207. N761JK           3 visits   (total time: 38s)
  208. N720DR           3 visits   (total time: 1m 26s)
  209. N1352U           3 visits   (total time: 1m 36s)
  210. N788RB           3 visits   (total time: 17s)
  211. N756UJ           3 visits   (total time: 1m 21s)
  212. N909XX           3 visits   (total time: 27s)
  213. N8314W           3 visits   (total time: 1m 6s)
  214. N112NR           3 visits   (total time: 1m 19s)
  215. N19U             3 visits   (total time: 2m 29s)
  216. N510BE           3 visits   (total time: 54s)
  217. PCH2             3 visits   (total time: 1m 34s)
  218. N414TW           3 visits   (total time: 48s)
  219. N343AK           3 visits   (total time: 1m 12s)
  220. N405PJ           3 visits   (total time: 41s)
  221. N677P            3 visits   (total time: 1m 3s)
  222. N840MQ           3 visits   (total time: 27s)
  223. N50LF            3 visits   (total time: 1m 4s)
  224. N7301P           3 visits   (total time: 1m 21s)
  225. N5122U           3 visits   (total time: 1m 30s)
  226. N165AR           3 visits   (total time: 55s)
  227. N5275S           3 visits   (total time: 1m 15s)
  228. N2046Z           3 visits   (total time: 22s)
  229. N9133F           3 visits   (total time: 35s)
  230. N194AK           3 visits   (total time: 39s)
  231. N850AG           3 visits   (total time: 3s)
  232. TWY818           3 visits   (total time: 1m 16s)
  233. N222AG           3 visits   (total time: 1m 27s)
  234. N734EQ           3 visits   (total time: 1m 30s)
  235. N6322A           3 visits   (total time: 1m 46s)
  236. N372CZ           3 visits   (total time: 1m 6s)
  237. N2WM             3 visits   (total time: 52s)
  238. N321TF           3 visits   (total time: 15s)
  239. N5341M           3 visits   (total time: 1m 51s)
  240. N967JB           3 visits   (total time: 1m 11s)
  241. N971KC           3 visits   (total time: 1m 13s)
  242. N400MZ           3 visits   (total time: 1m 46s)
  243. CFXFT            3 visits   (total time: 1m 27s)
  244. N74894           3 visits   (total time: 1m 16s)
  245. N555EW           2 visits   (total time: 6s)
  246. EJM960           2 visits   (total time: 29s)
  247. N44941           2 visits   (total time: 27s)
  248. N7963W           2 visits   (total time: 20s)
  249. N275AM           2 visits   (total time: 28s)
  250. CXK126           2 visits   (total time: 1m 2s)
  251. N737JR           2 visits   (total time: 25s)
  252. CXK623           2 visits   (total time: 56s)
  253. PRE31            2 visits   (total time: 35s)
  254. N818RD           2 visits   (total time: 1m 10s)
  255. N707WY           2 visits   (total time: 36s)
  256. N7973M           2 visits   (total time: 1m 3s)
  257. N79347           2 visits   (total time: 53s)
  258. N763CB           2 visits   (total time: 1m 19s)
  259. N7293B           2 visits   (total time: 1m 12s)
  260. N100ML           2 visits   (total time: 27s)
  261. JRE827           2 visits   (total time: 58s)
  262. EJA503           2 visits   (total time: 1m 3s)
  263. N896JH           2 visits   (total time: 50s)
  264. N808W            2 visits   (total time: 1m 3s)
  265. N9152Q           2 visits   (total time: 57s)
  266. N17FS            2 visits   (total time: 1m 8s)
  267. PRE26            2 visits   (total time: 1m 3s)
  268. N5033J           2 visits   (total time: 39s)
  269. N305BZ           2 visits   (total time: 18s)
  270. N93JN            2 visits   (total time: 52s)
  271. LXJ605           2 visits   (total time: 40s)
  272. N37JL            2 visits   (total time: 47s)
  273. N772XJ           2 visits   (total time: 36s)
  274. N888AW           2 visits   (total time: 1m 13s)
  275. N267AM           2 visits   (total time: 54s)
  276. N4389D           2 visits   (total time: 1m 27s)
  277. N720JH           2 visits   (total time: 1m 0s)
  278. N2439S           2 visits   (total time: 1m 30s)
  279. N1075E           2 visits   (total time: 55s)
  280. N778HA           2 visits   (total time: 14s)
  281. N410SJ           2 visits   (total time: 12s)
  282. N446DW           2 visits   (total time: 1m 1s)
  283. N7883Z           2 visits   (total time: 1m 35s)
  284. N22WB            2 visits   (total time: 52s)
  285. N98FF            2 visits   (total time: 37s)
  286. N246SJ           2 visits   (total time: 30s)
  287. N2896G           2 visits   (total time: 44s)
  288. CXK174           2 visits   (total time: 39s)
  289. N909DB           2 visits   (total time: 1m 4s)
  290. N98306           2 visits   (total time: 33s)
  291. N700WW           2 visits   (total time: 22s)
  292. N3804C           2 visits   (total time: 35s)
  293. N623BG           2 visits   (total time: 49s)
  294. N395FG           2 visits   (total time: 53s)
  295. N70LX            2 visits   (total time: 52s)
  296. N165MW           2 visits   (total time: 54s)
  297. EJA838           2 visits   (total time: 50s)
  298. N418DR           2 visits   (total time: 1m 0s)
  299. N226ML           2 visits   (total time: 54s)
  300. N353VR           2 visits   (total time: 1m 20s)
  301. N660S            2 visits   (total time: 35s)
  302. N960MP           2 visits   (total time: 1m 3s)
  303. N668W            2 visits   (total time: 43s)
  304. N777YN           2 visits   (total time: 10s)
  305. EJA626           2 visits   (total time: 59s)
  306. N1091A           2 visits   (total time: 27s)
  307. N790CA           2 visits   (total time: 12s)
  308. N6749G           2 visits   (total time: 24s)
  309. N930ML           2 visits   (total time: 33s)
  310. N831TT           2 visits   (total time: 56s)
  311. N92RV            2 visits   (total time: 52s)
  312. N611MB           2 visits   (total time: 34s)
  313. N7895L           2 visits   (total time: 44s)
  314. TWY750           2 visits   (total time: 57s)
  315. N2315C           2 visits   (total time: 58s)
  316. N9338Y           2 visits   (total time: 5s)
  317. N6744W           2 visits   (total time: 45s)
  318. N728DJ           2 visits   (total time: 55s)
  319. N5327J           2 visits   (total time: 40s)
  320. N98444           2 visits   (total time: 1m 45s)
  321. N9523Q           2 visits   (total time: 24s)
  322. N577XW           2 visits   (total time: 28s)
  323. N11636           2 visits   (total time: 43s)
  324. EJA423           2 visits   (total time: 52s)
  325. XSR340           2 visits   (total time: 29s)
  326. N127SF           2 visits   (total time: 24s)
  327. N375DB           2 visits   (total time: 28s)
  328. N534HQ           2 visits   (total time: 2m 38s)
  329. N914SM           2 visits   (total time: 12s)
  330. RTY909           2 visits   (total time: 8s)
  331. N1668M           2 visits   (total time: 19s)
  332. N756XP           2 visits   (total time: 17s)
  333. N657KT           2 visits   (total time: 50s)
  334. N8DZ             2 visits   (total time: 30s)
  335. N350HN           2 visits   (total time: 36s)
  336. N397MY           2 visits   (total time: 26s)
  337. PRE68            2 visits   (total time: 56s)
  338. N156ME           2 visits   (total time: 44s)
  339. N125Z            2 visits   (total time: 23s)
  340. N7018R           2 visits   (total time: 1m 20s)
  341. N555BG           2 visits   (total time: 37s)
  342. N4729C           2 visits   (total time: 58s)
  343. N331JK           2 visits   (total time: 31s)
  344. N427BB           2 visits   (total time: 1m 1s)
  345. N980EK           2 visits   (total time: 6s)
  346. EJA417           2 visits   (total time: 35s)
  347. N527JT           2 visits   (total time: 1m 29s)
  348. JSX8103          2 visits   (total time: 46s)
  349. N736TT           2 visits   (total time: 52s)
  350. N910ER           1 visits   (total time: 4s)
  351. N145QS           1 visits   (total time: 0s)
  352. N779CC           1 visits   (total time: 2s)
  353. N2079X           1 visits   (total time: 32s)
  354. N850TA           1 visits   (total time: 7s)
  355. N510FF           1 visits   (total time: 0s)
  356. N398MP           1 visits   (total time: 1s)
  357. N121RE           1 visits   (total time: 10s)
  358. N758RF           1 visits   (total time: 4s)
  359. N327D            1 visits   (total time: 6s)
  360. N9TC             1 visits   (total time: 8s)
  361. N72KM            1 visits   (total time: 15s)
  362. N107SB           1 visits   (total time: 18s)
  363. N828SK           1 visits   (total time: 24s)
  364. N364AE           1 visits   (total time: 31s)
  365. CAP543           1 visits   (total time: 36s)
  366. N272SP           1 visits   (total time: 38s)
  367. EJA606           1 visits   (total time: 43s)
  368. N724FS           1 visits   (total time: 30s)
  369. N4HD             1 visits   (total time: 21s)
  370. N734DJ           1 visits   (total time: 30s)
  371. N420FJ           1 visits   (total time: 51s)
  372. EJA665           1 visits   (total time: 41s)
  373. N850TB           1 visits   (total time: 36s)
  374. CHR7             1 visits   (total time: 25s)
  375. EJA273           1 visits   (total time: 28s)
  376. EJA345           1 visits   (total time: 28s)
  377. 1200             1 visits   (total time: 27s)
  378. KAI525           1 visits   (total time: 23s)
  379. N263BA           1 visits   (total time: 22s)
  380. EJA459           1 visits   (total time: 41s)
  381. N794XJ           1 visits   (total time: 26s)
  382. N263RS           1 visits   (total time: 42s)
  383. N736SY           1 visits   (total time: 1m 0s)
  384. EJA361           1 visits   (total time: 31s)
  385. N318SA           1 visits   (total time: 2s)
  386. N599RM           1 visits   (total time: 1s)
  387. N713MA           1 visits   (total time: 17s)
  388. N369PC           1 visits   (total time: 8s)
  389. N185EE           1 visits   (total time: 32s)
  390. N697RM           1 visits   (total time: 34s)
  391. LXJ360           1 visits   (total time: 26s)
  392. LXJ474           1 visits   (total time: 39s)
  393. EJA817           1 visits   (total time: 39s)
  394. N7873N           1 visits   (total time: 5s)
  395. EJA572           1 visits   (total time: 41s)
  396. LXJ484           1 visits   (total time: 24s)
  397. N708JP           1 visits   (total time: 52s)
  398. EJA874           1 visits   (total time: 28s)
  399. LXJ575           1 visits   (total time: 25s)
  400. N420BD           1 visits   (total time: 25s)
  401. N865QS           1 visits   (total time: 15s)
  402. LXJ596           1 visits   (total time: 38s)
  403. N141QS           1 visits   (total time: 28s)
  404. N580RM           1 visits   (total time: 27s)
  405. EJA910           1 visits   (total time: 33s)
  406. N654CP           1 visits   (total time: 2s)
  407. N602JC           1 visits   (total time: 0s)
  408. N148BD           1 visits   (total time: 0s)
  409. N686MA           1 visits   (total time: 34s)
  410. EJA327           1 visits   (total time: 24s)
  411. VJA338           1 visits   (total time: 25s)
  412. N806LR           1 visits   (total time: 36s)
  413. TIV70            1 visits   (total time: 28s)
  414. N21LX            1 visits   (total time: 37s)
  415. EJA760           1 visits   (total time: 35s)
  416. N247ER           1 visits   (total time: 29s)
  417. N505RR           1 visits   (total time: 21s)
  418. N960F            1 visits   (total time: 32s)
  419. N443S            1 visits   (total time: 6s)
  420. N775AL           1 visits   (total time: 17s)
  421. N523C            1 visits   (total time: 9s)
  422. N645R            1 visits   (total time: 0s)
  423. N183SF           1 visits   (total time: 4s)
  424. N89764           1 visits   (total time: 1m 14s)
  425. N160TT           1 visits   (total time: 3s)
  426. N173SK           1 visits   (total time: 59s)
  427. N736JH           1 visits   (total time: 20s)
  428. N482CG           1 visits   (total time: 48s)
  429. N176LA           1 visits   (total time: 3s)
  430. ARROW12          1 visits   (total time: 12s)
  431. N4615C           1 visits   (total time: 1s)
  432. N118NG           1 visits   (total time: 33s)
  433. EJA574           1 visits   (total time: 18s)
  434. KSLAWO1          1 visits   (total time: 26s)
  435. N514TX           1 visits   (total time: 39s)
  436. SLH4             1 visits   (total time: 25s)
  437. EJA577           1 visits   (total time: 27s)
  438. N109MJ           1 visits   (total time: 22s)
  439. N108DB           1 visits   (total time: 34s)
  440. N850AX           1 visits   (total time: 21s)
  441. N339JM           1 visits   (total time: 33s)
  442. N104WF           1 visits   (total time: 27s)
  443. GLT393           1 visits   (total time: 25s)
  444. EJA584           1 visits   (total time: 12s)
  445. EJM19            1 visits   (total time: 25s)
  446. N53UB            1 visits   (total time: 24s)
  447. N24X             1 visits   (total time: 12s)
  448. N6062F           1 visits   (total time: 8s)
  449. N850GH           1 visits   (total time: 1s)
  450. N1746            1 visits   (total time: 2s)
  451. ERY850           1 visits   (total time: 7s)
  452. N303DC           1 visits   (total time: 20s)
  453. CXK329           1 visits   (total time: 28s)
  454. N595TM           1 visits   (total time: 0s)
  455. N149GK           1 visits   (total time: 13s)
  456. EJA333           1 visits   (total time: 36s)
  457. EJA784           1 visits   (total time: 21s)
  458. N978AH           1 visits   (total time: 33s)
  459. N365LG           1 visits   (total time: 22s)
  460. COL1953          1 visits   (total time: 32s)
  461. N480RL           1 visits   (total time: 30s)
  462. N100DD           1 visits   (total time: 36s)
  463. N45RK            1 visits   (total time: 0s)
  464. N996EP           1 visits   (total time: 17s)
  465. N742BS           1 visits   (total time: 19s)
  466. CAP526           1 visits   (total time: 3s)
  467. CAP597           1 visits   (total time: 13s)
  468. N249TH           1 visits   (total time: 23s)
  469. N350ZF           1 visits   (total time: 40s)
  470. N28995           1 visits   (total time: 7s)
  471. N8840V           1 visits   (total time: 15s)
